age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
55,technician,married,unknown,True,1393,True,True,telephone,21,,55,5,-1,0,unknown,True
27,blue-collar,married,secondary,True,-330,True,True,cellular,14,,88,1,353,2,failure,True
39,management,divorced,tertiary,True,3261,True,True,unknown,9,,150,17,-1,0,unknown,True
21,services,single,secondary,True,361,True,True,telephone,5,,329,1,95,1,other,True
57,blue-collar,married,unknown,True,807,True,True,unknown,6,,211,2,-1,0,unknown,True
29,self-employed,married,tertiary,True,2305,True,True,cellular,27,,82,2,-1,0,unknown,True
45,admin.,single,secondary,True,-11,True,True,cellular,5,,247,1,-1,0,unknown,True
46,management,single,tertiary,True,2223,True,True,unknown,12,,67,3,-1,0,unknown,True
47,admin.,married,secondary,True,29,True,True,cellular,22,,150,8,-1,0,unknown,True
44,blue-collar,single,primary,True,1308,True,True,unknown,19,,161,1,-1,0,unknown,True
43,self-employed,single,primary,True,1337,True,True,cellular,20,,632,2,-1,0,unknown,True
44,management,married,tertiary,True,17361,True,True,unknown,18,,476,1,-1,0,unknown,True
52,retired,married,primary,True,6,True,True,cellular,22,,82,2,-1,0,unknown,True
33,technician,divorced,secondary,True,370,True,True,cellular,11,,145,4,-1,0,unknown,True
27,technician,married,tertiary,True,8,True,True,cellular,18,,398,1,370,2,failure,True
43,management,divorced,tertiary,True,666,True,True,cellular,13,,160,3,-1,0,unknown,True
29,admin.,married,secondary,True,0,True,True,unknown,9,,121,1,-1,0,unknown,True
43,management,married,tertiary,True,1336,True,True,cellular,27,,82,2,309,1,failure,True
34,blue-collar,married,tertiary,True,17672,True,True,cellular,20,,548,1,-1,0,unknown,True
30,management,single,tertiary,True,35,True,True,cellular,30,,185,4,-1,0,unknown,True
56,management,married,tertiary,True,705,True,True,cellular,19,,164,2,-1,0,unknown,True
46,admin.,divorced,secondary,True,2087,True,True,cellular,1,,111,1,119,4,other,True
42,technician,married,secondary,True,4466,True,True,cellular,17,,158,2,-1,0,unknown,True
51,blue-collar,married,primary,True,844,True,True,unknown,29,,184,3,-1,0,unknown,True
30,blue-collar,married,secondary,True,321,True,True,cellular,20,,738,2,-1,0,unknown,True
41,management,married,tertiary,True,2781,True,True,cellular,12,,95,2,-1,0,unknown,True
57,retired,married,tertiary,True,34,True,True,cellular,28,,139,1,-1,0,unknown,True
36,blue-collar,married,secondary,True,29,True,True,cellular,31,,345,1,-1,0,unknown,True
47,blue-collar,single,unknown,True,2443,True,True,unknown,18,,422,1,-1,0,unknown,True
37,admin.,divorced,secondary,True,3975,True,True,cellular,11,,163,2,-1,0,unknown,True
33,technician,married,secondary,True,256,True,True,cellular,18,,76,1,-1,0,unknown,True
49,management,divorced,tertiary,True,696,True,True,unknown,2,,310,3,-1,0,unknown,True
34,management,married,tertiary,True,63,True,True,cellular,18,,83,1,102,2,failure,True
54,blue-collar,married,primary,True,316,True,True,cellular,14,,240,1,-1,0,unknown,True
39,blue-collar,married,primary,True,-119,True,True,unknown,17,,135,6,-1,0,unknown,True
58,retired,single,primary,True,6570,True,True,cellular,21,,106,3,-1,0,unknown,True
36,blue-collar,married,secondary,True,418,True,True,cellular,13,,132,2,-1,0,unknown,True
46,management,married,tertiary,True,0,True,True,cellular,14,,247,2,-1,0,unknown,True
31,admin.,married,secondary,True,8784,True,True,unknown,21,,63,2,-1,0,unknown,True
31,technician,single,secondary,True,1970,True,True,telephone,17,,284,3,-1,0,unknown,True
50,blue-collar,divorced,secondary,True,204,True,True,unknown,14,,421,1,-1,0,unknown,True
40,management,married,secondary,True,643,True,True,cellular,17,,74,2,256,1,failure,True
47,blue-collar,married,primary,True,304,True,True,unknown,12,,185,1,-1,0,unknown,True
26,management,single,tertiary,True,1177,True,True,cellular,19,,116,1,-1,0,unknown,True
29,technician,single,secondary,True,544,True,True,unknown,13,,360,1,-1,0,unknown,True
38,management,married,tertiary,True,-498,True,True,cellular,14,,85,6,-1,0,unknown,True
57,services,married,secondary,True,0,True,True,cellular,14,,16,9,282,3,other,True
47,blue-collar,married,primary,True,209,True,True,cellular,27,,77,6,-1,0,unknown,True
56,blue-collar,married,unknown,True,665,True,True,unknown,20,,109,2,-1,0,unknown,True
37,entrepreneur,married,tertiary,True,310,True,True,cellular,1,,76,1,-1,0,unknown,True
66,management,married,unknown,True,2149,True,True,cellular,30,,151,6,103,4,other,True
49,unemployed,married,secondary,True,13818,True,True,cellular,21,,201,1,113,2,failure,True
31,unknown,married,tertiary,True,526,True,True,cellular,26,,130,13,-1,0,unknown,True
30,management,single,tertiary,True,-218,True,True,cellular,27,,13,15,-1,0,unknown,True
42,blue-collar,divorced,primary,True,419,True,True,unknown,14,,96,4,-1,0,unknown,True
55,technician,married,secondary,True,517,True,True,cellular,6,,47,3,263,4,failure,True
33,admin.,single,secondary,True,61,True,True,cellular,24,,286,4,-1,0,unknown,True
33,management,married,tertiary,True,0,True,True,cellular,14,,83,2,-1,0,unknown,True
43,blue-collar,married,secondary,True,514,True,True,cellular,20,,34,2,-1,0,unknown,True
32,unemployed,married,secondary,True,365,True,True,cellular,30,,210,3,-1,0,unknown,True
42,blue-collar,married,primary,True,480,True,True,unknown,6,,288,12,-1,0,unknown,True
53,entrepreneur,single,unknown,True,717,True,True,cellular,30,,594,2,-1,0,unknown,True
42,management,married,tertiary,True,24780,True,True,cellular,6,,184,2,-1,0,unknown,True
37,admin.,married,secondary,True,1396,True,True,cellular,22,,199,2,-1,0,unknown,True
31,services,married,secondary,True,414,True,True,unknown,7,,215,1,-1,0,unknown,True
57,admin.,divorced,secondary,True,3100,True,True,cellular,29,,165,2,-1,0,unknown,True
33,admin.,married,secondary,True,0,True,True,cellular,6,,214,5,-1,0,unknown,True
57,management,married,tertiary,True,1218,True,True,cellular,18,,317,6,-1,0,unknown,True
30,technician,divorced,secondary,True,789,True,True,cellular,12,,356,1,-1,0,unknown,True
31,management,married,tertiary,True,859,True,True,cellular,4,,182,3,-1,0,unknown,True
33,technician,married,secondary,True,0,True,True,cellular,25,,296,8,-1,0,unknown,True
33,blue-collar,married,primary,True,3868,True,True,unknown,2,,445,1,-1,0,unknown,True
53,management,married,tertiary,True,232,True,True,telephone,29,,32,1,-1,0,unknown,True
38,blue-collar,divorced,secondary,True,1686,True,True,unknown,19,,9,28,-1,0,unknown,True
60,blue-collar,married,primary,True,29184,True,True,telephone,15,,94,2,-1,0,unknown,True
36,technician,single,secondary,True,144,True,True,cellular,26,,87,1,308,2,failure,True
27,services,single,secondary,True,194,True,True,unknown,16,,326,1,-1,0,unknown,True
32,entrepreneur,single,tertiary,True,7641,True,True,cellular,21,,39,10,-1,0,unknown,True
45,blue-collar,married,primary,True,351,True,True,unknown,19,,66,1,-1,0,unknown,True
28,management,single,tertiary,True,150,True,True,unknown,8,,491,1,-1,0,unknown,True
57,retired,married,primary,True,1532,True,True,telephone,6,,286,3,-1,0,unknown,True
37,self-employed,married,secondary,True,1549,True,True,unknown,20,,161,7,-1,0,unknown,True
47,management,married,tertiary,True,1057,True,True,cellular,4,,488,2,-1,0,unknown,True
35,management,married,secondary,True,839,True,True,unknown,23,,50,3,-1,0,unknown,True
32,blue-collar,divorced,secondary,True,880,True,True,unknown,4,,112,1,-1,0,unknown,True
41,admin.,single,secondary,True,4464,True,True,telephone,21,,1425,2,-1,0,unknown,True
35,technician,married,tertiary,True,6,True,True,cellular,18,,47,1,-1,0,unknown,True
26,technician,single,secondary,True,0,True,True,cellular,30,,65,26,-1,0,unknown,True
47,technician,divorced,tertiary,True,694,True,True,cellular,11,,1001,4,-1,0,unknown,True
36,blue-collar,married,secondary,True,153,True,True,cellular,8,,263,1,171,2,failure,True
46,management,married,tertiary,True,110,True,True,cellular,20,,243,5,-1,0,unknown,True
30,management,single,tertiary,True,640,True,True,cellular,6,,124,4,213,2,failure,True
44,blue-collar,married,secondary,True,3060,True,True,cellular,20,,113,1,189,2,failure,True
47,technician,divorced,secondary,True,2836,True,True,cellular,14,,10,2,-1,0,unknown,True
49,blue-collar,married,secondary,True,1127,True,True,cellular,17,,162,2,281,1,failure,True
55,technician,married,tertiary,True,11,True,True,cellular,21,,588,2,-1,0,unknown,True
56,blue-collar,married,unknown,True,982,True,True,cellular,7,,135,2,-1,0,unknown,True
28,services,married,secondary,True,222,True,True,unknown,29,,101,23,-1,0,unknown,True
34,admin.,divorced,secondary,True,627,True,True,unknown,7,,283,2,-1,0,unknown,True
55,management,married,tertiary,True,5010,True,True,cellular,18,,530,1,-1,0,unknown,True
27,student,single,unknown,True,468,True,True,cellular,4,,270,2,-1,0,unknown,True
38,management,divorced,tertiary,True,155,True,True,unknown,20,,25,26,-1,0,unknown,True
43,services,married,secondary,True,2478,True,True,cellular,28,,347,1,230,1,failure,True
55,management,divorced,tertiary,True,668,True,True,cellular,28,,25,6,-1,0,unknown,True
30,blue-collar,married,primary,True,35,True,True,cellular,11,,366,2,-1,0,unknown,True
48,blue-collar,married,primary,True,3304,True,True,unknown,11,,409,3,-1,0,unknown,True
30,blue-collar,married,secondary,True,0,True,True,unknown,26,,30,1,-1,0,unknown,True
58,housemaid,married,primary,True,237,True,True,telephone,18,,200,3,-1,0,unknown,True
39,unknown,single,unknown,True,0,True,True,telephone,28,,28,1,-1,0,unknown,True
35,technician,single,secondary,True,-54,True,True,unknown,30,,70,2,-1,0,unknown,True
41,blue-collar,married,secondary,True,0,True,True,unknown,5,,85,2,-1,0,unknown,True
32,technician,married,tertiary,True,240,True,True,cellular,14,,86,3,-1,0,unknown,True
48,technician,married,secondary,True,759,True,True,cellular,28,,84,5,-1,0,unknown,True
76,retired,married,unknown,True,992,True,True,cellular,27,,139,2,-1,0,unknown,True
43,management,married,tertiary,True,1379,True,True,unknown,27,,383,3,-1,0,unknown,True
46,unknown,married,tertiary,True,8564,True,True,cellular,2,,397,2,342,1,failure,True
59,retired,married,unknown,True,0,True,True,cellular,25,,213,4,-1,0,unknown,True
29,management,single,tertiary,True,119,True,True,unknown,28,,136,2,-1,0,unknown,True
31,technician,married,secondary,True,450,True,True,cellular,20,,111,2,129,4,failure,True
36,admin.,married,secondary,True,746,True,True,cellular,17,,581,3,-1,0,unknown,True
46,self-employed,single,primary,True,2032,True,True,cellular,30,,424,2,-1,0,unknown,True
37,management,married,tertiary,True,636,True,True,unknown,5,,338,2,-1,0,unknown,True
48,technician,married,secondary,True,-938,True,True,cellular,7,,134,1,344,2,failure,True
31,management,single,tertiary,True,2007,True,True,unknown,20,,253,1,-1,0,unknown,True
39,blue-collar,divorced,secondary,True,33,True,True,cellular,29,,593,4,-1,0,unknown,True
39,management,single,unknown,True,2887,True,True,unknown,7,,42,2,-1,0,unknown,True
39,housemaid,married,secondary,True,1444,True,True,cellular,19,,100,1,117,8,success,True
55,management,married,tertiary,True,42,True,True,telephone,11,,386,2,-1,0,unknown,True
54,retired,married,secondary,True,522,True,True,cellular,14,,81,3,-1,0,unknown,True
32,housemaid,married,secondary,True,0,True,True,cellular,21,,435,2,-1,0,unknown,True
37,blue-collar,married,secondary,True,3884,True,True,cellular,20,,28,5,-1,0,unknown,True
36,services,married,secondary,True,472,True,True,unknown,19,,1017,1,-1,0,unknown,True
60,retired,married,secondary,True,2060,True,True,cellular,26,,454,1,88,3,other,True
25,services,single,secondary,True,628,True,True,cellular,8,,266,1,-1,0,unknown,True
50,management,married,tertiary,True,398,True,True,telephone,30,,1567,5,-1,0,unknown,True
59,retired,married,secondary,True,417,True,True,cellular,7,,476,2,-1,0,unknown,True
58,unemployed,married,secondary,True,610,True,True,telephone,29,,246,2,-1,0,unknown,True
49,technician,single,tertiary,True,2585,True,True,unknown,11,,64,1,-1,0,unknown,True
47,technician,married,secondary,True,321,True,True,unknown,4,,111,1,-1,0,unknown,True
38,services,married,primary,True,0,True,True,cellular,17,,960,2,-1,0,unknown,True
32,management,single,tertiary,True,4,True,True,cellular,29,,181,1,-1,0,unknown,True
40,blue-collar,single,unknown,True,29,True,True,telephone,7,,118,2,-1,0,unknown,True
50,technician,married,secondary,True,892,True,True,unknown,15,,234,1,-1,0,unknown,True
35,management,single,tertiary,True,0,True,True,cellular,14,,370,4,-1,0,unknown,True
47,admin.,married,secondary,True,1387,True,True,cellular,14,,158,1,826,1,failure,True
27,admin.,single,secondary,True,454,True,True,cellular,15,,331,2,-1,0,unknown,True
48,housemaid,single,secondary,True,71,True,True,cellular,28,,97,3,-1,0,unknown,True
40,blue-collar,married,primary,True,-35,True,True,cellular,18,,194,3,-1,0,unknown,True
35,self-employed,married,secondary,True,2251,True,True,cellular,19,,151,8,-1,0,unknown,True
39,housemaid,married,primary,True,2460,True,True,cellular,11,,194,3,-1,0,unknown,True
34,blue-collar,married,secondary,True,34,True,True,cellular,30,,379,1,-1,0,unknown,True
36,admin.,single,secondary,True,1281,True,True,telephone,24,,119,2,-1,0,unknown,True
56,blue-collar,divorced,primary,True,3021,True,True,unknown,9,,419,2,-1,0,unknown,True
30,technician,married,tertiary,True,141,True,True,cellular,29,,166,2,-1,0,unknown,True
51,blue-collar,married,secondary,True,500,True,True,cellular,14,,471,1,-1,0,unknown,True
41,blue-collar,married,secondary,True,1459,True,True,unknown,5,,82,1,-1,0,unknown,True
35,admin.,married,secondary,True,-244,True,True,cellular,6,,118,1,-1,0,unknown,True
53,management,married,tertiary,True,1356,True,True,cellular,9,,371,2,96,4,failure,True
25,blue-collar,single,primary,True,-289,True,True,telephone,13,,56,2,-1,0,unknown,True
34,management,single,tertiary,True,1396,True,True,cellular,17,,630,1,-1,0,unknown,True
29,services,single,secondary,True,9,True,True,cellular,8,,202,2,-1,0,unknown,True
33,services,married,secondary,True,70,True,True,cellular,21,,333,3,-1,0,unknown,True
43,admin.,married,secondary,True,877,True,True,cellular,2,,135,1,-1,0,unknown,True
47,blue-collar,married,primary,True,113,True,True,unknown,13,,276,1,-1,0,unknown,True
35,admin.,single,secondary,True,368,True,True,unknown,16,,218,3,-1,0,unknown,True
49,entrepreneur,married,secondary,True,89,True,True,cellular,12,,351,1,-1,0,unknown,True
41,services,married,primary,True,450,True,True,unknown,14,,374,2,-1,0,unknown,True
49,services,married,unknown,True,463,True,True,telephone,15,,541,2,-1,0,unknown,True
44,blue-collar,married,secondary,True,1397,True,True,cellular,20,,326,1,-1,0,unknown,True
32,services,single,secondary,True,310,True,True,unknown,6,,144,1,-1,0,unknown,True
27,self-employed,single,tertiary,True,270,True,True,unknown,27,,470,2,-1,0,unknown,True
53,technician,married,secondary,True,65,True,True,cellular,25,,99,1,92,2,failure,True
55,admin.,married,secondary,True,865,True,True,cellular,8,,105,1,82,2,failure,True
60,retired,married,secondary,True,7,True,True,cellular,18,,87,5,-1,0,unknown,True
27,management,single,secondary,True,145,True,True,cellular,5,,121,4,89,3,failure,True
58,self-employed,married,tertiary,True,327,True,True,cellular,14,,145,2,-1,0,unknown,True
42,blue-collar,married,secondary,True,429,True,True,cellular,18,,110,1,370,1,failure,True
31,services,married,secondary,True,1167,True,True,cellular,20,,279,1,-1,0,unknown,True
30,management,single,tertiary,True,2995,True,True,cellular,18,,329,1,-1,0,unknown,True
32,management,single,tertiary,True,974,True,True,unknown,3,,228,1,-1,0,unknown,True
56,self-employed,married,secondary,True,784,True,True,cellular,30,,149,2,-1,0,unknown,True
57,retired,divorced,secondary,True,316,True,True,cellular,28,,935,2,-1,0,unknown,True
57,management,married,tertiary,True,0,True,True,cellular,21,,67,1,-1,0,unknown,True
39,technician,married,secondary,True,211,True,True,telephone,6,,53,2,-1,0,unknown,True
37,blue-collar,married,secondary,True,342,True,True,cellular,12,,340,2,175,1,failure,True
32,management,married,tertiary,True,628,True,True,cellular,30,,280,1,-1,0,unknown,True
41,blue-collar,married,secondary,True,0,True,True,cellular,1,,625,2,-1,0,unknown,True
49,unemployed,married,secondary,True,769,True,True,unknown,14,,257,1,-1,0,unknown,True
36,blue-collar,divorced,secondary,True,2278,True,True,unknown,23,,152,2,-1,0,unknown,True
58,retired,married,primary,True,1351,True,True,telephone,17,,392,3,-1,0,unknown,True
58,technician,married,unknown,True,49,True,True,unknown,15,,75,2,-1,0,unknown,True
33,services,married,secondary,True,1082,True,True,cellular,19,,351,1,-1,0,unknown,True
31,management,single,tertiary,True,5691,True,True,cellular,21,,357,1,-1,0,unknown,True
